"train_indices","barrio","cod_barrio","distrito","cod_distrito","longitud","latitud","precio.house.m2","sup.util","ref.hip.zona","dorm","banos","tipo.casa","inter.exter","ascensor","estado","antig","comercial","casco.historico","Ruidos_ext","Mal_olor","Poca_limp","Malas_comunic","Pocas_zonas","Delincuencia","M.30","CO","NO2","Nox","O3","SO2","PM10","Pobl.0_14_div_Poblac.Total","PoblJubilada_div_Poblac.Total","Inmigrantes.porc","ref.hip.zona ","radio","log.precio.house.m2"
"888","Casco Histórico de Vallecas","181","vallecas","18",-3.621626,40.37282,2143,65,2755,3,1,"piso","exterior","no","buen_estado",40,"0","0",0.41,0.58,0.45,0.07,0.53,0.52,"0",-0.50336418618951,-0.00346780999237247,-0.00366046363057954,0.127409503,-0.509436397123516,-0.21671474949024,16.3236733530746,11.5771084486625,9.57490304915067,"2755",8043.76284432613,7.66996199547358
"889","San Diego","132","puente_vallecas","13",-3.664348,40.397483,4300,25,4423,1,1,"estudio","exterior","si","segunda_mano",24.0688409624071,"0","0",0.46,0.35,0.65,0.17,0.59,0.57,"0",-0.104219393975861,-0.00346780999237247,-0.00366046363057954,0.053550695,-0.452773944577063,-0.2411048338501,14.0851619218533,17.5324251570275,15.6513581858227,"4423",3508.95453159854,8.36637030168165
"890","Embajadores","12","centro","1",-3.7062578,40.412925,3663,154,3558,5,2,"piso","exterior","si","buen_estado",30.4722809509645,"1","1",0.43,0.33,0.64,0.04,0.74,0.76,"1",0.447893096644592,-0.0594477189578511,-0.0494267295395647,0.565253206,-0.0274981474597103,0.353874654392572,12.6403244799163,20.7824152819573,13.4305900824284,"3558",1197.31690355601,8.20603776277881
"891","Berruguete","66","tetuan","6",-3.703315,40.46125,2954,53,3675,1,1,"piso","exterior","si","buen_estado",5,"0","0",0.4,0.25,0.46,0.07,0.44,0.48,"0",0.0091022535119198,-0.00346780999237247,-0.00366046363057954,0.120931073,0.341408628114422,0.233370948385087,11.1810440577564,19.5566137701235,17.5599075693549,"3675",4760.85388166926,7.99091546309133
"892","Fuente del Berro","43","salamanca","4",-3.663257,40.426831,3929,62,4035,1,1,"piso","exterior","si","buen_estado",0,"1","1",0.38,0.24,0.42,0.02,0.17,0.26,"0",0.181837704400224,-0.282542357936831,-0.27916712761164,-0.31846123,0.141697747920666,-0.348985943085167,10.8508323139206,22.4451037773467,8.57455680888883,"4035",2795.56208116643,8.27614021955846
"893","Canillejas","207","san_blas","20",-3.612154,40.444698,3717,70,3121,2,2,"piso","exterior","no","reformado",7.5,"0","0",0.4,0.22,0.43,0.14,0.44,0.41,"0",-0.549102490377045,0.00791503335326083,-0.0144217358038072,-0.612935591,-1.08079139085782,-0.225367026636994,15.7803097218604,16.9864075695667,9.82035623733057,"3121",7548.9978132793,8.22067217029725
"894","Numancia","136","puente_vallecas","13",-3.648083,40.40183,2195,80,3141,4,2,"piso","exterior","no","buen_estado",40,"0","0",0.36,0.24,0.5,0.18,0.4,0.45,"0",-0.188717537883338,-0.145965908387648,-0.124187410371322,-0.399394776,-0.15972264546079,-0.445224744506165,14.0851619218533,17.5324251570275,15.6513581858227,"3141",4381.68301487714,7.69393732550927
"895","Prosperidad","52","chamartin","5",-3.673103,40.442897,3149,42,3796,1,1,"piso","interior","si","buen_estado",19.8692426607556,"1","1",0.42,0.25,0.44,0.03,0.48,0.24,"0",0.0153393821003721,-0.00835521116249428,-0.0104098805660868,0.380681374,0.80524083749863,-0.20289943979403,12.6403244799163,20.7824152819573,13.4305900824284,"3796",3224.08401588018,8.05484022110102
"897","Valdefuentes","166","hortaleza","16",-3.653773,40.49509,5816,111,4032,3,1,"atico","exterior","si","nuevo-semin,",4,"1","0",0.33,0.42,0.44,0.66,0.36,0.31,"0",-0.271638654088029,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.593765210342718,-0.28549559322736,15.5469058171102,15.6252175325429,7.53242685105692,"4032",9149.02627062753,8.66836801921336
"898","Costillares","159","ciudad_lineal","15",-3.665335,40.474293,3786,114,3776,3,2,"piso","exterior","si","reformado",25,"0","0",0.38,0.17,0.3,0.62,0.2,0.3,"0",-0.281695113659877,-0.00346780999237247,-0.00366046363057954,0.038769619,-0.18904155397266,-0.353525889484432,12.6403244799163,20.7824152819573,13.4305900824284,"3776",6635.71721262643,8.23906533176927
"899","Embajadores","12","centro","1",-3.700161,40.41214,4658,64,3376,2,1,"piso","exterior","si","buen_estado",30.3257170149192,"1","1",0.43,0.33,0.64,0.04,0.74,0.76,"1",0.693464120435789,-0.130357275309078,-0.083346620657749,0.127720564,0.082696952581133,0.465374040195818,8.89722566365522,16.2444144382421,18.5726018625499,"3376",897.388423233718,8.44634145044429
"901","Lista","45","salamanca","4",-3.678017,40.433196,7000,190,4872,3,3,"piso","exterior","si","buen_estado",30,"1","1",0.37,0.23,0.33,0.01,0.43,0.19,"0",0.520906552446901,-0.326776475446356,-0.417897154750545,-0.115028265,1.39630446899565,0.000825679424823658,10.8508323139206,22.4451037773467,8.57455680888883,"4872",2114.73058227837,8.85366542803745
"902","Ventas","151","ciudad_lineal","15",-3.655293,40.422677,3224,49,2858,2,1,"piso","exterior","no","buen_estado",30,"0","0",0.41,0.26,0.47,0.38,0.31,0.41,"0",0.0866160542933807,-0.00346780999237247,-0.00366046363057954,-0.239149214,0.000645085092361256,-0.431841582829875,12.6403244799163,20.7824152819573,13.4305900824284,"2858",3356.23582438088,8.07837810362652
"903","Embajadores","12","centro","1",-3.705443,40.408943,3692,58,3294,2,1,"piso","exterior","no","buen_estado",31.6605340690179,"1","1",0.43,0.33,0.64,0.04,0.74,0.76,"0",0.609249457093098,0.358938932704306,0.199558410186742,0.855694989,-0.293380011780128,0.362512666032194,8.89722566365522,16.2444144382421,18.5726018625499,"3294",1448.4327260352,8.21392359562274
"904","Aravaca","97","moncloa","9",-3.784743,40.447275,3214,140,3476,3,2,"piso","exterior","si","buen_estado",7.5,"1","0",0.26,0.12,0.29,0.22,0.21,0.23,"0",-0.271638654088029,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.874172194712152,-0.196298897932449,14.2389070449109,18.7982210841953,8.04302415686803,"3476",8261.14659460225,8.07527154629746
"905","Valdeacederas","65","tetuan","6",-3.698981,40.47,3231,50,3129,2,1,"piso","interior","no","buen_estado",30,"0","0",0.42,0.27,0.49,0.19,0.49,0.41,"0",-0.0196590377798855,-0.0186269487428507,0.0560791884411227,0.007793221,0.0135094127931725,0.131124964778793,11.1810440577564,19.5566137701235,17.5599075693549,"3129",5689.41292744405,8.0805469658245
"906","Legazpi","24","arganzuela","2",-3.695312,40.390979,2924,150,3052,4,2,"piso","exterior","si","a_reformar",25,"1","1",0.48,0.39,0.5,0.43,0.24,0.56,"0",0.91638520001287,-0.00346780999237247,-0.00366046363057954,0.057135971,-0.685024199608648,0.4657097804115,12.4059736305031,16.4637662379734,12.0677702549483,"3052",3119.86729445612,7.98070782086967
"907","Gaztambide","71","chamberi","7",-3.714366,40.436201,4620,65,4438,3,1,"piso","exterior","si","buen_estado",34.8413153551315,"1","1",0.52,0.31,0.42,0.02,0.31,0.57,"1",0.433189120014376,0.272682276717048,0.172220554206392,0.230135361,0.298853271988724,0.215759356759549,10.208239022182,22.7526510007271,9.66020549542505,"4438",2544.00559927981,8.43814998407578
"908","San Diego","132","puente_vallecas","13",-3.668618,40.396797,3837,40,3021,1,1,"piso","exterior","no","nuevo-semin,",0,"0","0",0.46,0.35,0.65,0.17,0.59,0.57,"0",0.0904741014027638,-0.00346780999237247,-0.00366046363057954,0.069790949,-0.483954554056544,-0.135247338498348,14.0851619218533,17.5324251570275,15.6513581858227,"3021",3310.47495304356,8.25244609024695
"910","Hispanoamérica","54","chamartin","5",-3.675742,40.458409,4001,110,5403,3,2,"piso","exterior","si","buen_estado",25,"1","1",0.37,0.19,0.32,0.04,0.22,0.22,"0",-0.438745416964866,-0.139093913840389,-0.19095777980032,0.830884929,0.464041543753092,-0.21276553925236,12.6403244799163,20.7824152819573,13.4305900824284,"5403",4668.88459766628,8.29429960885724
"912","Cortes","13","centro","1",-3.700293,40.415608,6643,42,4169,1,1,"piso","exterior","si","buen_estado",30,"1","1",0.53,0.39,0.53,0.03,0.47,0.65,"1",0.547251758753457,-0.59785649433117,-0.374485103233913,-0.238403973,0.412404476205616,0.456808267684127,8.89722566365522,16.2444144382421,18.5726018625499,"4169",612.682294195339,8.80131894766524
"913","Lucero","103","latina","10",-3.748055,40.401127,4425,35,3291,1,1,"piso","exterior","si","buen_estado",21.514977793181,"0","0",0.38,0.21,0.39,0.09,0.13,0.47,"0",0.00546288076285641,0.0161300430135583,0.0360735251291373,-0.293290326,-0.424122676010643,-0.222806939450203,11.6618606886501,21.8191401950297,13.9478008774786,"3291",4948.51426067193,8.39502555744203
"914","Butarque","173","villaverde","17",-3.677287,40.346871,2353,70,2354,2,1,"piso","exterior","si","buen_estado",7.5,"0","0",0.59,0.66,0.7,0.48,0.71,0.71,"0",-0.271638654088029,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.672690636540271,-0.024774678241678,15.4340900438799,16.5594715715936,18.1236517127839,"2354",8162.46859494606,7.76344638872736
"915","San Diego","132","puente_vallecas","13",-3.669562,40.387939,4167,40,2880,1,1,"piso","exterior","si","segunda_mano",4,"0","0",0.46,0.35,0.65,0.17,0.59,0.57,"0",-0.296984729615484,-0.00346780999237247,-0.00366046363057954,0.077458646,-0.693700770655082,-0.0955687454055527,14.0851619218533,17.5324251570275,15.6513581858227,"2880",4057.1545849012,8.33495163142245
"916","Rejas","206","san_blas","20",-3.598284,40.449173,4267,71,2830,2,2,"piso","exterior","si","buen_estado",7.5,"0","0",0.38,0.21,0.32,0.51,0.3,0.28,"0",-0.519037617774557,0.068813827836539,-0.0719950927021445,-0.932050459,-1.09327771017548,-0.242148386153069,15.7803097218604,16.9864075695667,9.82035623733057,"2830",8825.14152793577,8.358666283188
"917","Bellas Vistas","61","tetuan","6",-3.707972,40.455883,3172,94,3328,3,2,"duplex","exterior","si","buen_estado",20,"0","0",0.4,0.23,0.46,0.03,0.5,0.46,"0",0.0885522113353418,0.00239174798510592,-0.00125551097181304,0.535720756,0.472537578290337,0.263807767988939,11.1810440577564,19.5566137701235,17.5599075693549,"3328",4259.24682429609,8.06211758275474
"919","Nueva España","55","chamartin","5",-3.672974,40.461838,5909,95,4801,2,1,"piso","exterior","si","buen_estado",25,"1","1",0.34,0.17,0.31,0.04,0.24,0.23,"0",-0.455763573868658,-0.00561780280648643,-0.00662956671945857,0.4699659,0.284761980448187,-0.268970181271723,12.6403244799163,20.7824152819573,13.4305900824284,"4801",5108.57908711463,8.68423189134568
"920","Universidad","15","centro","1",-3.704817,40.422595,4578,70,3682,1,1,"piso","exterior","no","buen_estado",40,"1","1",0.48,0.33,0.56,0.03,0.65,0.67,"1",0.510190218178846,-0.997396004466095,-0.461660483849603,-0.45604062,0.738049327688989,0.374952700501338,8.89722566365522,16.2444144382421,18.5726018625499,"3682",953.878324780946,8.42901750051251
"922","Valdefuentes","166","hortaleza","16",-3.65918,40.492643,5769,87,4032,3,2,"piso","exterior","si","buen_estado",4,"1","0",0.33,0.42,0.44,0.66,0.36,0.31,"0",-0.266365864856603,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.533345232863036,-0.313082618379046,15.5469058171102,15.6252175325429,7.53242685105692,"4032",8729.65157263351,8.66025403425689
"923","Universidad","15","centro","1",-3.703619,40.427288,5431,101,3732,3,2,"piso","exterior","no","buen_estado",32.0640988309937,"1","1",0.48,0.33,0.56,0.03,0.65,0.67,"1",0.728862994436999,-0.204171049349946,-0.0171503835560418,-0.700281044,0.98526058352938,0.394312895403886,8.89722566365522,16.2444144382421,18.5726018625499,"3732",1198.08035239493,8.59987855803485
"924","Embajadores","12","centro","1",-3.699164,40.413179,4808,130,3757,2,2,"piso","exterior","no","buen_estado",30,"1","1",0.43,0.33,0.64,0.04,0.74,0.76,"1",0.680095801672039,-0.207508329512971,-0.131984492406489,-0.061828263,0.205000372306832,0.485695428727442,8.89722566365522,16.2444144382421,18.5726018625499,"3757",754.664745268546,8.47803647621504
"926","Canillejas","207","san_blas","20",-3.607807,40.447151,2862,110,3059,2,2,"atico","exterior","si","buen_estado",3,"0","0",0.4,0.22,0.43,0.14,0.44,0.41,"0",-0.532217958945793,0.0794007099891492,-0.08200386791329,-1.00216994,-1.16413472471883,-0.225778352198454,15.7803097218604,16.9864075695667,9.82035623733057,"3059",7994.01995807385,7.9592759601164
"927","San Fermín","123","usera","12",-3.691517,40.377647,2774,60,3051,3,1,"piso","exterior","no","reformado",34.8530125112711,"0","0",0.45,0.47,0.62,0.59,0.48,0.75,"0",0.102969736079267,-0.00346780999237247,-0.00366046363057954,0.056187465,-0.683039840255564,0.329037472218733,14.7617732259595,17.6805558506683,20.543385107905,"3051",4610.80863249047,7.92804560087478
"929","Ventas","151","ciudad_lineal","15",-3.655322,40.432781,4571,93,3079,3,2,"piso","exterior","si","segunda_mano",30,"0","0",0.41,0.26,0.47,0.38,0.31,0.41,"0",-0.246422560591136,-0.00346780999237247,-0.00366046363057954,-0.194296059,-0.0947865877779224,-0.436538072101945,12.6403244799163,20.7824152819573,13.4305900824284,"3079",3664.99472587218,8.42748727833174
"930","Comillas","111","carabanchel","11",-3.711502,40.391793,3151,54,2424,3,1,"piso","exterior","no","buen_estado",40,"0","0",0.47,0.39,0.5,0.22,0.24,0.54,"0",0.644044375885146,0.000736389685720483,0.0623955945576057,0.389190311,-0.47585747780958,0.17441725919276,13.431372167504,18.6782268954326,17.8368933701206,"2424",3350.45836586453,8.05547514175727
"931","Cármenes","101","latina","10",-3.723099,40.408921,3649,68,3112,2,1,"piso","exterior","no","buen_estado",25,"0","0",0.37,0.22,0.53,0.24,0.2,0.53,"0",0.0598535769654883,0.11333884723529,0.0618386414896547,0.650867659,-0.37489977674383,0.0452988593256319,11.6618606886501,21.8191401950297,13.9478008774786,"3112",2663.33961797377,8.20220843643645
"932","Universidad","15","centro","1",-3.71288,40.431804,4340,40,5099,2,1,"piso","interior","no","buen_estado",40,"1","1",0.48,0.33,0.56,0.03,0.65,0.67,"1",0.509848468283373,0.00467435537863018,0.107947408123826,0.030612738,0.417559653197313,0.264544998766721,8.89722566365522,16.2444144382421,18.5726018625499,"5099",2105.05180728241,8.37562962709445
"934","San Diego","132","puente_vallecas","13",-3.663747,40.393545,2885,97,2820,4,2,"duplex","exterior","no","buen_estado",25.0134831269968,"0","0",0.46,0.35,0.65,0.17,0.59,0.57,"0",-0.350353167478787,-0.00393966886731854,-0.00436953773317038,0.095894384,-0.586680971039749,-0.244366855574573,14.0851619218533,17.5324251570275,15.6513581858227,"2820",3856.06599855402,7.9672801789422
"935","Santa Eugenia","182","vallecas","18",-3.615364,40.383123,3120,110,2613,3,2,"piso","exterior","si","buen_estado",15,"0","0",0.34,0.72,0.32,0.3,0.15,0.51,"0",-0.589739362110181,-0.00316039843873755,-0.00362408347682541,0.349352414,-0.408810695417821,-0.199231853920621,16.3236733530746,11.5771084486625,9.57490304915067,"2613",7814.68380088456,8.04558828080353
"937","Justicia","14","centro","1",-3.694185,40.422098,4938,62,3152,3,1,"piso","exterior","si","buen_estado",30,"1","1",0.54,0.36,0.54,0.03,0.64,0.66,"1",0.721714115605703,0.79452232026303,0.81126124727599,-1.131214317,1.29742636095246,0.525647081726554,8.89722566365522,16.2444144382421,18.5726018625499,"3152",346.656531672173,8.50471566990512
"938","Peñagrande","83","fuencarral","8",-3.725524,40.475583,3200,310,3748,4,4,"chalet","exterior","no","segunda_mano",28.2605195961208,"0","0",0.3,0.14,0.34,0.12,0.31,0.28,"0",-0.183933922730892,-0.00346780999237247,-0.00366046363057954,0.44090717,-0.697217550160734,-0.0756223024303584,14.2042185577595,16.9485824548359,7.08064473299875,"3748",6821.85063422572,8.07090608878782
"939","Palacio","11","centro","1",-3.717885,40.420308,3024,115,3936,5,2,"piso","exterior","no","buen_estado",30,"1","0",0.43,0.29,0.43,0.06,0.36,0.45,"1",0.10973562429943,0.0075961992791064,0.147998274751039,0.293966643,-0.0747389924382206,0.150420477452081,8.89722566365522,16.2444144382421,18.5726018625499,"3936",1978.75196501234,8.01433573729942
"940","Cármenes","101","latina","10",-3.743248,40.40348,3636,53,2762,2,1,"piso","exterior","no","buen_estado",32.0098853276418,"0","0",0.37,0.22,0.53,0.24,0.2,0.53,"0",0.0511895617209067,0.143346633009854,0.294000888674145,-0.433623561,-0.404447167066029,-0.15214902936842,11.6618606886501,21.8191401950297,13.9478008774786,"2762",4470.71550517193,8.19863945529737
"943","Valverde","86","fuencarral","8",-3.693037,40.491367,1800,90,3105,4,1,"piso","exterior","no","buen_estado",40,"0","0",0.34,0.19,0.48,0.19,0.39,0.4,"0",-0.161733856628181,-0.00346780999237247,-0.00366046363057954,0.085645401,-0.531718410012733,-0.0880228272441684,14.2042185577595,16.9485824548359,7.08064473299875,"3105",8056.94541749374,7.49554194388426
"944","Bellas Vistas","61","tetuan","6",-3.709087,40.453038,3651,59,3366,2,1,"piso","interior","si","buen_estado",30,"0","0",0.4,0.23,0.46,0.03,0.5,0.46,"1",0.171137812103233,0.143863079077577,0.0568089121737176,0.722867425,0.56896864754043,0.269320236679601,11.1810440577564,19.5566137701235,17.5599075693549,"3366",3982.95032209009,8.20275638165564
"945","Universidad","15","centro","1",-3.703444,40.422154,6250,145,3889,6,2,"piso","exterior","no","buen_estado",30,"1","1",0.48,0.33,0.56,0.03,0.65,0.67,"1",0.489611933671699,-1.11273961274173,-0.586142377783289,-0.551737721,0.800347936970495,0.386720131918125,8.89722566365522,16.2444144382421,18.5726018625499,"3889",827.672307082669,8.74033674273045
"946","Comillas","111","carabanchel","11",-3.710311,40.392728,2778,51,2597,2,1,"piso","exterior","no","a_reformar",40,"0","0",0.47,0.39,0.5,0.22,0.24,0.54,"0",0.680378373929717,-0.00172739516128673,0.0236847987633154,0.411551773,-0.502457488553921,0.204612306502641,13.431372167504,18.6782268954326,17.8368933701206,"2597",3213.53549123097,7.92948652331429
"947","Amposta","203","san_blas","20",-3.62154,40.426107,3016,58,2685,3,1,"piso","exterior","no","buen_estado",40,"0","0",0.35,0.19,0.65,0.06,0.29,0.63,"0",-0.356398015618069,-0.00346780999237247,-0.00366046363057954,0.055894626,-0.616271331269183,-0.260898017577465,15.7803097218604,16.9864075695667,9.82035623733057,"2685",6241.85848846038,8.01168672912785
"948","Aeropuerto","212","barajas","21",-3.5552769,40.477912,4071,89,2988,2,2,"piso","exterior","si","buen_estado",4,"0","0",0.57,0.38,0.37,0.54,0.47,0.16,"0",-0.893560303749616,-0.00346780999237247,-0.00366046363057954,-0.165179919,-1.1236915269559,-0.233203589745091,12.6403244799163,20.7824152819573,13.4305900824284,"2988",13502.0929522446,8.31164394850298
"949","Casco Histórico de Vicálvaro","191","vicalvaro","19",-3.60019,40.403774,3226,69,2994,2,2,"piso","interior","si","buen_estado",40,"0","0",0.35,0.45,0.46,0.18,0.4,0.44,"0",-0.337141051444867,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.46648288373391,-0.189007418162205,18.3740185581727,12.6252676659529,9.04211277658815,"2994",8179.69997101322,8.07899825868515
"950","Los Rosales","174","villaverde","17",-3.685012,40.35042,3429,32,2514,1,1,"piso","exterior","no","buen_estado",40,"0","0",0.44,0.44,0.53,0.49,0.4,0.63,"0",-0.271638654088029,-0.00346780999237247,-0.00366046363057954,0.055845137,-0.663910742505673,0.065817256634877,15.4340900438799,16.5594715715936,18.1236517127839,"2514",7677.4579149072,8.14002395246292
"951","Recoletos","41","salamanca","4",-3.6830045,40.430243,5000,55,5241,1,1,"piso","interior","si","buen_estado",30,"1","1",0.41,0.28,0.33,0.01,0.24,0.29,"0",0.724544214923834,-0.293286957985112,-0.437603686080199,-0.369930515,1.68953041886743,0.212607386129816,10.8508323139206,22.4451037773467,8.57455680888883,"5241",1591.22355939704,8.51719319141624
